Date,GLD,SPY,TLT,Cash
2015-07-22,27.310958862304688,149.52438354492188,288.33460998535156,0.0
2015-07-23,25.914627075195312,147.09512329101562,292.6637420654297,0.0
2015-07-24,28.944869995117188,142.64486694335938,293.53538513183594,0.0
2015-07-27,27.489151000976562,140.1748046875,295.42393493652344,0.0
2015-07-28,27.964462280273438,145.35995483398438,292.8380889892578,0.0
2015-07-29,28.410140991210938,148.299560546875,291.53065490722656,0.0
2015-07-30,25.736343383789062,148.40164184570312,294.23268127441406,0.0
2015-07-31,27.697128295898438,147.7484130859375,296.8475799560547,0.0
2015-08-03,25.231307983398438,146.29901123046875,300.5962677001953,0.0
2015-08-04,25.855178833007812,145.46200561523438,297.74269104003906,0.0
2015-08-05,24.726272583007812,146.87054443359375,295.06385803222656,0.0
2015-08-06,26.092849731445312,143.359375,298.20863342285156,0.0
2015-08-07,26.865280151367188,142.54275512695312,302.89659118652344,0.0
2015-08-10,26.865280151367188,142.54275512695312,302.89659118652344,0.0
2015-08-11,28.598220825195312,138.69125366210938,308.2279815673828,0.0
2015-08-12,33.37989807128906,139.19805908203125,306.3688201904297,0.0
2015-08-13,30.523757934570312,138.6710205078125,305.2751922607422,0.0
2015-08-14,30.491653442382812,140.21157836914062,306.0680694580078,0.0
2015-08-17,31.390182495117188,142.58322143554688,307.59910583496094,0.0
2015-08-18,31.326034545898438,141.3466796875,304.9197540283203,0.0
2015-08-19,35.94721984863281,137.98175048828125,308.2552947998047,0.0
2015-08-20,42.01252746582031,129.1639404296875,311.7001495361328,0.0
2015-08-21,44.22685241699219,116.71768188476562,312.7390899658203,0.0
2015-08-24,42.30134582519531,99.83209228515625,312.62977600097656,0.0
2015-08-25,37.90483093261719,95.31173706054688,307.0796661376953,0.0
2015-08-26,33.12315368652344,109.886474609375,300.51792907714844,0.0
2015-08-27,33.31571960449219,119.63668823242188,300.70933532714844,0.0
2015-08-28,36.42857360839844,119.656982421875,301.6935577392578,0.0
2015-08-31,36.81367492675781,116.393310546875,299.12355041503906,0.0
2015-09-01,38.03312683105469,104.43356323242188,301.51466369628906,0.0
2015-09-02,36.17182922363281,111.81210327148438,298.63768005371094,0.0
2015-09-03,33.66868591308594,112.09585571289062,300.2543182373047,0.0
2015-09-04,32.54548645019531,106.09567260742188,303.2957000732422,0.0
2015-09-08,32.64176940917969,115.90673828125,298.3363494873047,0.0
2015-09-09,32.64176940917969,115.90673828125,298.3363494873047,0.0
2015-09-10,33.39915466308594,117.71627807617188,296.10450744628906,0.0
2015-09-11,32.73268127441406,119.23553466796875,298.1730194091797,0.0
2015-09-14,32.91444396972656,117.9893798828125,298.6901092529297,0.0
2015-09-15,31.944992065429688,122.17169189453125,292.34852600097656,0.0
2015-09-16,36.21662902832031,125.1077880859375,291.12376403808594,0.0
2015-09-17,39.54914855957031,124.33963012695312,295.0702667236328,0.0
2015-09-18,41.97273254394531,118.76870727539062,300.10545349121094,0.0
2015-09-21,39.91264343261719,120.50180053710938,294.68922424316406,0.0
2015-09-22,37.67079162597656,116.12615966796875,299.23448181152344,0.0
2015-09-23,38.97346496582031,115.59420776367188,299.20726013183594,0.0
2015-09-24,45.85050964355469,114.39303588867188,301.46632385253906,0.0
2015-09-25,43.79045104980469,114.30728149414062,298.58131408691406,0.0
2015-09-28,39.57936096191406,106.00210571289062,304.24244689941406,0.0
2015-09-29,38.24638366699219,106.19085693359375,305.19505310058594,0.0
2015-09-30,34.85328674316406,112.21380615234375,304.0247039794922,0.0
2015-10-01,34.45942687988281,113.07174682617188,305.4600372314453,0.0
2015-10-02,41.30619812011719,117.9964599609375,307.5055389404297,0.0
2015-10-05,40.63966369628906,123.9508056640625,302.8963165283203,0.0
2015-10-06,43.94187927246094,122.78390502929688,304.34181213378906,0.0
2015-10-07,43.45716857910156,125.56375122070312,303.2235870361328,0.0
2015-10-08,43.45716857910156,125.56375122070312,303.2235870361328,0.0
2015-10-09,48.54829406738281,125.76303100585938,304.07655334472656,0.0
2015-10-12,49.84318542480469,126.07855224609375,306.5554962158203,0.0
2015-10-13,51.46174621582031,123.96926879882812,307.1153106689453,0.0
2015-10-14,57.20027160644531,122.37484741210938,309.99412536621094,0.0
2015-10-15,55.67002868652344,127.45712280273438,308.3681182861328,0.0
2015-10-16,53.31575012207031,128.985107421875,308.47471618652344,0.0
2015-10-19,51.93260192871094,129.15121459960938,307.5684051513672,0.0
2015-10-20,54.02204895019531,128.71942138671875,305.54261779785156,0.0
2015-10-21,51.07917785644531,126.626708984375,308.7946014404297,0.0
2015-10-22,50.96144104003906,132.29025268554688,309.35435485839844,0.0
2015-10-23,50.40229797363281,136.0272216796875,306.5288543701172,0.0
2015-10-26,50.19627380371094,135.18017578125,308.71458435058594,0.0
2015-10-27,50.93202209472656,134.51589965820312,309.5409698486328,0.0
2015-10-28,48.28343200683594,138.41888427734375,308.2081756591797,0.0
2015-10-29,45.16398620605469,138.21957397460938,302.9569854736328,0.0
2015-10-30,43.92796325683594,136.72479248046875,305.40931701660156,0.0
2015-11-02,41.83848571777344,140.81051635742188,303.90428161621094,0.0
2015-11-03,37.10054016113281,141.82363891601562,301.2328643798828,0.0
2015-11-04,34.12821960449219,140.76068115234375,301.6068878173828,0.0
2015-11-05,33.15705871582031,140.41189575195312,300.75205993652344,0.0
2015-11-06,33.15705871582031,140.41189575195312,300.75205993652344,0.0
2015-11-09,34.07847595214844,137.237548828125,298.9469451904297,0.0
2015-11-10,33.40275573730469,138.01495361328125,299.88987731933594,0.0
2015-11-11,32.32777404785156,136.6868896484375,299.2163848876953,0.0
2015-11-12,32.38923645019531,131.99014282226562,300.7520294189453,0.0
2015-11-13,31.498550415039062,128.26510620117188,302.5840301513672,0.0
2015-11-16,31.959243774414062,133.25338745117188,302.2876739501953,0.0
